event_id,customer_id,event_type,event_time,session_id,device,is_valid
130169,C01435,add_to_cart,2023-07-07 08:25:00,821031,Mobile,1
130170,C01123,add_to_cart,2023-08-01 23:57:00,863147,Mobile,1
130171,C03177,add_to_cart,25/07/2023 05:13,163068,Mobile,1
130172,C06789,visit,2023-09-17 11:58:00,389623,Desktop,1
130173,C00144,view_product,13/07/2023 03:35,773611,Mobile,1
130174,C05698,visit,2023-09-24 07:16:00,864999,Mobile,1
130175,C04072,add_to_cart,16/08/2023 04:10,787209,Mobile,1
130176,C07438,visit,2023-04-03 03:37:00,149430,Desktop,1
130177,C02889,visit,2023-09-09 00:43:00,654229,Mobile,1
130178,C06606,view_product,2023-03-03 21:28:00,665019,Mobile,1
130179,C00925,visit,2023-05-03 21:28:00,466075,Mobile,1
130180,C02575,visit,25/05/2023 23:29,323775,Desktop,1
130181,C03167,add_to_cart,2023-08-10 08:46:00,246505,Desktop,1
130182,C01999,view_product,2023-05-20 16:15:00,807281,Desktop,1
130183,C00207,view_product,25/06/2023 01:30,326583,Mobile,1
130184,C05052,visit,28/03/2023 20:26,727452,Mobile,1
130185,C09478,view_product,2023-06-11 05:59:00,254835,Mobile,1
130186,C07637,view_product,31/08/2023 14:34,611278,Mobile,1
130187,C06406,visit,14/04/2023 04:10,244479,Mobile,1
130188,C04116,visit,2023-05-09 07:58:00,922941,Mobile,1
130189,C02441,purchase,2023-07-30 05:35:00,997921,Desktop,1
130190,C07509,checkout,2023-06-11 20:53:00,836608,Desktop,1
130191,C06746,visit,2023-09-03 01:48:00,186296,Mobile,0
130192,C04315,checkout,29/03/2023 22:28,897549,Mobile,1
130193,C08839,view_product,2023-03-27 07:19:00,244513,Desktop,1
130194,C04500,view_product,15/07/2023 11:24,368896,Desktop,1
130195,C02970,visit,2023-05-14 00:32:00,569988,Mobile,1
130196,C07861,visit,02/06/2023 03:13,375360,Desktop,1
130197,C03817,checkout,2023-09-21 14:15:00,360808,Mobile,1
130198,C09393,purchase,2023-08-20 21:01:00,274339,Desktop,1
130199,C03463,checkout,2023-09-02 10:08:00,929513,Desktop,1
130200,C07049,add_to_cart,2023-03-25 23:17:00,162078,Desktop,1
130201,C08719,visit,2023-07-22 00:21:00,756352,Mobile,1
130202,C06801,add_to_cart,03/04/2023 02:25,630065,Mobile,1
130203,C07262,purchase,02/09/2023 21:22,582875,Desktop,1
130204,C04626,add_to_cart,18/07/2023 10:10,228201,Desktop,1
130205,C00703,view_product,05/05/2023 09:10,998892,Desktop,1
130206,C00918,add_to_cart,17/04/2023 01:17,997856,Desktop,1
130207,C03234,purchase,2023-09-24 09:13:00,548436,Mobile,1
130208,C03048,visit,05/03/2023 00:45,898138,Desktop,1
130209,C04674,view_product,2023-08-15 04:24:00,350293,Desktop,0
130210,C08424,view_product,24/07/2023 18:57,751393,Desktop,1
130211,C02067,checkout,23/09/2023 03:24,741242,Mobile,1
130212,C06453,visit,18/08/2023 15:34,825850,Desktop,1
130213,C01675,add_to_cart,2023-07-29 01:46:00,864831,Mobile,1
130214,C01312,visit,2023-08-22 17:38:00,199419,Mobile,1
130215,C05330,add_to_cart,2023-03-04 19:50:00,476211,Desktop,1
130216,C06510,view_product,2023-07-26 11:19:00,963318,Mobile,1
130217,C02351,visit,2023-04-13 19:49:00,653266,Desktop,1
130218,C02107,visit,21/05/2023 22:43,321725,Desktop,1
130219,C07553,visit,25/07/2023 09:20,133076,Desktop,1
130220,C05479,visit,03/03/2023 16:19,810096,Desktop,1
130221,C00212,visit,08/05/2023 05:02,456424,Mobile,1
130222,C09803,view_product,20/09/2023 20:16,566268,Desktop,1
130223,C02399,add_to_cart,06/05/2023 18:06,653169,Mobile,1
130224,C02859,visit,2023-05-12 17:52:00,194029,Desktop,1
130225,C06517,add_to_cart,14/07/2023 15:05,630423,Mobile,1
130226,C09670,purchase,2023-06-13 19:08:00,577978,Mobile,1
130227,C01119,visit,18/05/2023 05:57,157824,Mobile,1
130228,C03981,view_product,29/04/2023 11:08,975782,Mobile,1
130229,C02685,view_product,15/05/2023 01:23,205370,Desktop,1
130230,C06449,add_to_cart,14/09/2023 21:46,424527,Mobile,1
130231,C05147,purchase,2023-09-17 01:54:00,804049,Desktop,1
130232,C01609,view_product,2023-08-19 04:12:00,549235,Desktop,1
130233,C00715,visit,2023-04-27 22:12:00,820443,Mobile,1
130234,C05905,view_product,22/08/2023 01:25,865971,Desktop,1
130235,C08677,visit,2023-09-19 22:34:00,210440,Desktop,1
130236,C09394,view_product,2023-08-08 15:51:00,894461,Mobile,1
130237,C06442,add_to_cart,2023-08-30 09:21:00,204704,Mobile,1
130238,C03507,view_product,2023-06-30 17:33:00,185224,Mobile,1
130239,C02451,purchase,18/07/2023 01:13,191879,Mobile,1
130240,C01382,visit,20/04/2023 14:57,835488,Mobile,1
130241,C06871,add_to_cart,2023-07-23 12:47:00,217145,Desktop,1
130242,C06766,view_product,2023-03-30 08:24:00,697047,Desktop,1
130243,C08980,visit,02/05/2023 08:23,807920,Desktop,1
130244,C01882,checkout,2023-07-07 03:21:00,950550,Desktop,1
130245,C09349,add_to_cart,13/06/2023 19:49,753638,Mobile,1
130246,C03586,visit,2023-05-03 19:50:00,859996,Mobile,1
130247,C04347,add_to_cart,13/05/2023 16:50,968551,Desktop,1
130248,C02734,visit,15/05/2023 15:37,860265,Mobile,1
130249,C02645,view_product,17/05/2023 22:01,440474,Mobile,1
130250,C03045,visit,2023-09-24 00:16:00,834567,Mobile,1
130251,C04982,view_product,01/05/2023 15:38,377242,Desktop,1
130252,C01961,view_product,16/06/2023 23:42,497784,Mobile,1
130253,C02876,view_product,11/08/2023 10:23,260582,Mobile,1
130254,C04298,visit,23/09/2023 20:36,854286,Mobile,1
130255,C02818,visit,2023-07-21 14:30:00,587032,Mobile,1
130256,C06122,checkout,04/06/2023 01:53,325404,Desktop,1
130257,C09317,view_product,26/06/2023 12:18,202180,Mobile,1
130258,C07414,view_product,2023-03-03 10:02:00,953577,Mobile,1
130259,C06859,checkout,02/03/2023 20:00,684402,Mobile,1
130260,C01760,checkout,2023-07-09 18:08:00,126086,Mobile,1
130261,C09940,add_to_cart,24/04/2023 11:03,905101,Mobile,1
130262,C07012,view_product,2023-04-25 15:18:00,779436,Desktop,1
130263,C00257,add_to_cart,30/07/2023 10:05,251900,Desktop,1
130264,C09441,view_product,05/07/2023 16:33,650319,Desktop,1
130265,C07954,visit,31/07/2023 07:25,607233,Mobile,1
130266,C07937,visit,18/03/2023 02:19,630386,Mobile,1
130267,C07722,checkout,2023-03-11 16:46:00,963429,Mobile,1
130268,C02839,view_product,08/08/2023 23:18,421377,Mobile,1
130269,C03857,checkout,30/07/2023 03:03,340716,Desktop,1
130270,C02107,add_to_cart,13/09/2023 21:56,938405,Mobile,1
130271,C02146,add_to_cart,25/03/2023 13:00,142926,Desktop,1
130272,C03558,visit,2023-05-01 22:12:00,252161,Mobile,1
130273,C03829,add_to_cart,10/05/2023 14:15,870829,Desktop,1
130274,C09939,add_to_cart,24/04/2023 15:41,148201,Desktop,1
130275,C06256,view_product,2023-03-17 00:55:00,180656,Desktop,0
130276,C00077,checkout,2023-08-20 22:48:00,156688,Mobile,1
130277,C05176,view_product,18/04/2023 14:34,936107,Mobile,1
130278,C07968,add_to_cart,10/04/2023 21:31,884545,Mobile,1
130279,C01987,purchase,26/05/2023 19:32,849818,Mobile,1
130280,C07046,checkout,21/03/2023 21:10,888318,Mobile,1
130281,C05024,visit,23/08/2023 21:34,782614,Mobile,1
130282,C06337,checkout,19/08/2023 23:27,318620,Mobile,1
130283,C06642,view_product,18/05/2023 10:18,338625,Desktop,1
130284,C00694,visit,2023-05-19 04:01:00,212419,Mobile,1
130285,C06645,checkout,2023-05-16 14:52:00,442461,Desktop,1
130286,C07341,visit,22/03/2023 06:31,518394,Desktop,1
130287,C05646,view_product,2023-05-03 11:44:00,650759,Desktop,1
130288,C08257,purchase,2023-03-20 19:08:00,143830,Mobile,1
130289,C07318,visit,17/04/2023 00:03,491225,Mobile,1
130290,C01668,add_to_cart,24/05/2023 23:58,673757,Mobile,1
130291,C09603,view_product,03/08/2023 06:41,158595,Mobile,1
130292,C04501,purchase,10/07/2023 04:56,704319,Desktop,0
130293,C07083,checkout,2023-04-28 11:18:00,951652,Desktop,1
130294,C03603,add_to_cart,2023-05-21 19:38:00,243272,Mobile,1
130295,C01281,view_product,2023-03-30 01:28:00,625722,Mobile,1
130296,C08042,visit,08/07/2023 20:37,149440,Mobile,1
130297,C07971,visit,31/07/2023 06:29,684910,Mobile,0
130298,C06431,purchase,15/08/2023 02:06,753024,Desktop,1
130299,C04530,checkout,2023-06-10 19:06:00,182938,Mobile,1
130300,C07145,add_to_cart,2023-04-21 06:10:00,518841,Mobile,1
130301,C03011,view_product,03/09/2023 19:22,517916,Mobile,1
130302,C01089,add_to_cart,02/05/2023 13:55,846802,Mobile,1
130303,C05962,visit,20/06/2023 11:19,146347,Desktop,1
130304,C03459,add_to_cart,09/08/2023 11:22,562368,Desktop,1
130305,C01740,visit,06/08/2023 04:50,909606,Mobile,1
130306,C00539,visit,26/05/2023 02:24,592130,Desktop,1
130307,C06629,view_product,2023-06-04 05:54:00,237629,Mobile,0
130308,C09708,visit,2023-05-26 18:24:00,579496,Mobile,1
130309,C05698,purchase,16/06/2023 15:13,368020,Mobile,1
130310,C02273,checkout,2023-07-28 01:08:00,493384,Mobile,1
130311,C07822,add_to_cart,18/03/2023 20:56,693240,Mobile,1
130312,C01941,view_product,2023-04-13 04:19:00,417666,Desktop,1
130313,C09504,add_to_cart,2023-03-28 23:24:00,901719,Desktop,1
130314,C00750,checkout,01/05/2023 16:48,722025,Mobile,1
130315,C06400,visit,2023-07-25 04:40:00,893483,Mobile,1
130316,C05981,view_product,2023-08-01 17:37:00,595929,Mobile,1
130317,C01325,checkout,2023-08-01 09:10:00,984083,Mobile,1
130318,C03067,checkout,01/04/2023 20:27,271292,Mobile,1
130319,C07737,visit,24/09/2023 04:39,517825,Desktop,1
130320,C01381,view_product,2023-09-22 03:36:00,224665,Mobile,1
130321,C01141,view_product,16/06/2023 22:53,123236,Desktop,1
130322,C03891,add_to_cart,05/05/2023 23:34,512947,Mobile,1
130323,C08457,visit,03/04/2023 02:31,515458,Mobile,1
130324,C05448,checkout,2023-06-15 18:36:00,572217,Mobile,1
130325,C02354,view_product,13/07/2023 19:50,451492,Mobile,1
130326,C06444,purchase,2023-08-08 03:59:00,746223,Desktop,1
130327,C01581,checkout,23/03/2023 18:01,597201,Mobile,1
130328,C03339,view_product,2023-06-06 08:30:00,389247,Mobile,1
130329,C04165,view_product,22/07/2023 00:21,279255,Mobile,1
130330,C04377,checkout,26/03/2023 06:27,912447,Mobile,1
130331,C08344,visit,16/09/2023 16:04,397990,Desktop,1
130332,C03160,visit,24/07/2023 05:03,930217,Mobile,1
130333,C01185,checkout,19/03/2023 16:23,306508,Mobile,1
130334,C00858,visit,2023-06-10 07:49:00,268851,Desktop,1
130335,C02932,view_product,2023-08-30 15:32:00,228246,Mobile,1
130336,C07493,visit,2023-04-04 04:59:00,553400,Desktop,1
130337,C03330,view_product,23/03/2023 10:31,878173,Mobile,1
130338,C01787,view_product,01/03/2023 16:29,271818,Mobile,1
130339,C04708,view_product,17/06/2023 07:50,718770,Mobile,0
130340,C07903,purchase,30/07/2023 11:35,515929,Mobile,1
130341,C09523,checkout,2023-04-15 14:36:00,440816,Mobile,1
130342,C04654,view_product,2023-05-08 08:35:00,526138,Mobile,1
130343,C08218,visit,2023-05-26 12:47:00,189550,Mobile,1
130344,C07828,view_product,24/06/2023 15:34,458028,Mobile,1
130345,C06755,add_to_cart,2023-09-10 05:23:00,801684,Desktop,1
130346,C02275,visit,2023-03-29 23:01:00,156255,Mobile,1
130347,C00978,add_to_cart,2023-09-07 16:19:00,422802,Mobile,1
130348,C08472,view_product,2023-07-20 10:04:00,879247,Mobile,0
130349,C06713,add_to_cart,23/09/2023 15:44,894096,Desktop,1
130350,C01896,add_to_cart,2023-04-25 11:59:00,125274,Desktop,1
130351,C04292,visit,26/03/2023 07:19,762770,Desktop,1
130352,C01246,visit,04/05/2023 12:23,178594,Mobile,1
130353,C04890,add_to_cart,2023-05-30 20:31:00,346034,Desktop,1
130354,C01768,add_to_cart,16/03/2023 08:16,370384,Mobile,1
130355,C08805,add_to_cart,2023-06-06 18:08:00,748159,Mobile,1
130356,C05376,add_to_cart,26/08/2023 16:48,272027,Mobile,1
130357,C01016,add_to_cart,08/09/2023 10:26,505685,Mobile,1
130358,C03569,view_product,2023-07-19 00:41:00,955198,Desktop,1
130359,C08088,view_product,14/07/2023 01:28,870818,Desktop,1
130360,C04658,visit,13/08/2023 21:54,923310,Mobile,1
130361,C01324,add_to_cart,2023-08-26 01:57:00,229545,Mobile,1
130362,C06044,add_to_cart,2023-04-12 14:43:00,668465,Mobile,1
130363,C01264,visit,2023-07-24 11:13:00,636434,Mobile,1
130364,C00005,add_to_cart,26/06/2023 23:50,801424,Desktop,1
130365,C07749,purchase,2023-08-18 22:38:00,433706,Desktop,1
130366,C04201,visit,2023-07-27 20:31:00,960448,Mobile,1
130367,C06281,visit,10/04/2023 03:01,437518,Desktop,1
130368,C02845,visit,2023-05-05 16:44:00,111274,Mobile,1
130369,C05860,view_product,22/03/2023 12:28,811874,Mobile,0
130370,C00507,visit,22/04/2023 16:54,441844,Mobile,1
130371,C07422,visit,2023-08-22 14:54:00,182557,Mobile,0
130372,C00057,checkout,2023-06-21 17:58:00,269623,Mobile,1
130373,C09903,add_to_cart,06/09/2023 10:58,317783,Mobile,1
130374,C09075,purchase,2023-06-17 19:12:00,518164,Mobile,1
130375,C01241,add_to_cart,04/06/2023 01:05,196079,Mobile,1
130376,C02241,view_product,29/03/2023 18:48,569856,Desktop,1
130377,C02870,visit,2023-04-23 15:49:00,788994,Mobile,1
130378,C06064,add_to_cart,06/03/2023 20:32,236856,Mobile,1
130379,C09875,purchase,20/08/2023 23:46,669826,Mobile,1
130380,C06488,visit,04/08/2023 10:19,445825,Mobile,1
130381,C02421,visit,01/08/2023 03:20,919923,Desktop,1
130382,C06902,visit,2023-03-09 07:46:00,603996,Mobile,0
130383,C04820,view_product,02/04/2023 16:02,998468,Mobile,1
130384,C04225,visit,04/03/2023 01:41,868783,Mobile,1
130385,C02534,add_to_cart,11/03/2023 15:41,845621,Desktop,1
130386,C05628,visit,2023-08-20 20:30:00,948993,Mobile,0
130387,C01835,visit,05/07/2023 20:16,175559,Mobile,1
130388,C00766,visit,2023-05-31 21:45:00,519245,Mobile,1
130389,C04563,visit,2023-07-27 10:57:00,591231,Desktop,1
130390,C00218,visit,2023-08-11 09:33:00,100378,Desktop,1
130391,C02812,visit,18/06/2023 00:50,802875,Mobile,1
130392,C06216,checkout,2023-04-18 14:19:00,293401,Mobile,1
130393,C09992,checkout,16/07/2023 07:02,194772,Mobile,1
130394,C05818,checkout,01/09/2023 10:57,991811,Mobile,1
130395,C08016,visit,2023-04-29 03:59:00,378104,Mobile,1
130396,C05984,add_to_cart,21/04/2023 13:48,595085,Desktop,1
130397,C05733,add_to_cart,2023-09-09 21:46:00,911319,Desktop,1
130398,C08580,visit,2023-07-23 19:57:00,426188,Desktop,1
130399,C08404,visit,2023-04-01 06:33:00,662383,Mobile,1
130400,C00314,view_product,2023-04-10 16:43:00,282153,Mobile,1
130401,C05088,visit,2023-08-24 10:07:00,691561,Desktop,1
130402,C04133,add_to_cart,2023-07-12 17:55:00,940882,Mobile,1
130403,C02874,add_to_cart,12/07/2023 12:06,613144,Mobile,1
130404,C09929,purchase,2023-04-20 03:02:00,730662,Desktop,1
130405,C08239,view_product,2023-04-12 21:26:00,579939,Mobile,1
130406,C03990,visit,05/06/2023 05:25,765462,Mobile,1
130407,C09293,view_product,25/07/2023 00:31,302698,Mobile,1
130408,C03494,view_product,2023-06-01 02:48:00,714359,Mobile,0
130409,C06038,checkout,19/05/2023 20:11,676895,Desktop,1
130410,C04201,checkout,2023-07-12 15:36:00,206462,Desktop,1
130411,C06203,visit,2023-08-24 12:36:00,913960,Mobile,1
130412,C07913,checkout,18/05/2023 17:00,864450,Mobile,1
130413,C05272,visit,2023-05-03 23:48:00,710595,Mobile,1
130414,C07675,visit,02/04/2023 21:38,139330,Mobile,1
130415,C02756,view_product,2023-04-25 14:22:00,125954,Mobile,1
130416,C04318,view_product,05/09/2023 01:15,232863,Mobile,1
130417,C07685,checkout,05/03/2023 23:51,908415,Mobile,1
130418,C07265,view_product,2023-08-02 17:42:00,989699,Desktop,1
130419,C02555,purchase,2023-08-09 04:09:00,488665,Mobile,0
130420,C08730,visit,2023-09-22 12:46:00,821309,Mobile,1
130421,C01204,add_to_cart,2023-05-25 16:56:00,383220,Desktop,1
130422,C09338,visit,10/03/2023 08:58,823285,Mobile,1
130423,C04058,view_product,31/05/2023 23:28,227197,Desktop,1
130424,C09902,view_product,2023-05-31 23:11:00,749906,Desktop,1
130425,C09793,view_product,26/08/2023 14:00,950278,Mobile,1
130426,C07950,visit,2023-05-18 22:50:00,972975,Mobile,1
130427,C09922,purchase,2023-05-21 20:35:00,656270,Desktop,1
130428,C03398,visit,07/03/2023 12:34,884187,Mobile,1
130429,C03129,visit,11/07/2023 16:46,338217,Desktop,1
130430,C09296,checkout,22/03/2023 17:08,551023,Mobile,0
130431,C08146,view_product,2023-03-15 21:44:00,783899,Mobile,1
130432,C09852,add_to_cart,06/03/2023 09:55,956779,Desktop,1
130433,C03033,visit,17/05/2023 15:52,202288,Desktop,0
130434,C07311,visit,2023-07-04 12:07:00,778322,Desktop,1
130435,C04699,view_product,09/05/2023 07:03,196705,Desktop,1
130436,C08139,visit,2023-08-20 00:29:00,817530,Mobile,1
130437,C09329,visit,2023-05-01 14:10:00,234955,Desktop,1
130438,C03460,visit,2023-03-16 12:53:00,462462,Desktop,1
130439,C00813,visit,2023-04-17 22:55:00,285937,Mobile,1
130440,C08903,view_product,26/03/2023 04:57,661825,Mobile,1
130441,C08834,visit,2023-03-30 19:38:00,807367,Mobile,1
130442,C08347,checkout,2023-05-19 06:08:00,592378,Mobile,1
130443,C05910,view_product,10/06/2023 14:44,125172,Mobile,1
130444,C05209,checkout,2023-04-01 23:25:00,303202,Mobile,1
130445,C08786,add_to_cart,26/07/2023 17:46,916144,Desktop,1
130446,C06730,checkout,02/04/2023 01:24,986689,Desktop,1
130447,C06944,add_to_cart,07/06/2023 21:15,675514,Mobile,1
130448,C04376,visit,08/09/2023 20:49,262902,Desktop,1
130449,C08138,add_to_cart,2023-07-18 00:46:00,188585,Mobile,1
130450,C01860,visit,23/09/2023 01:18,475123,Mobile,1
130451,C07917,add_to_cart,2023-06-01 09:55:00,671696,Mobile,1
130452,C02274,checkout,2023-04-08 13:22:00,733106,Mobile,1
130453,C07379,checkout,01/07/2023 15:27,697222,Mobile,1
130454,C09890,visit,2023-07-08 20:56:00,807757,Mobile,1
130455,C04555,visit,05/09/2023 06:30,145498,Mobile,1
130456,C00154,view_product,2023-04-20 12:45:00,803297,Desktop,1
130457,C01378,view_product,22/09/2023 03:28,678222,Mobile,1
130458,C08678,view_product,17/08/2023 06:47,844924,Mobile,1
130459,C03133,add_to_cart,03/08/2023 05:16,969709,Mobile,1
130460,C07160,checkout,28/07/2023 11:16,210382,Desktop,1
130461,C05334,visit,2023-03-15 13:06:00,764356,Mobile,1
130462,C04240,visit,2023-09-08 18:02:00,284554,Mobile,1
130463,C03566,purchase,2023-07-08 07:23:00,272078,Desktop,1
130464,C02606,visit,02/07/2023 21:05,841640,Mobile,1
130465,C07799,add_to_cart,2023-03-27 10:54:00,636817,Desktop,0
130466,C02385,visit,2023-09-11 06:32:00,210478,Mobile,1
130467,C04333,view_product,2023-03-19 03:54:00,473819,Mobile,1
130468,C07739,purchase,2023-03-07 14:08:00,215512,Mobile,1
130469,C03072,checkout,14/09/2023 20:20,363417,Mobile,1
130470,C06567,view_product,14/05/2023 22:33,257677,Mobile,0
130471,C02148,visit,2023-04-25 04:08:00,588872,Mobile,1
130472,C04082,purchase,2023-09-07 16:04:00,905150,Mobile,1
130473,C06740,visit,2023-04-08 00:31:00,728519,Desktop,1
130474,C02923,purchase,2023-04-30 20:30:00,534634,Mobile,1
130475,C04235,checkout,02/03/2023 07:04,430035,Mobile,1
130476,C00178,add_to_cart,11/08/2023 05:44,562671,Desktop,1
130477,C02363,view_product,17/04/2023 17:58,813958,Mobile,0
130478,C01250,visit,23/07/2023 19:12,716672,Desktop,1
130479,C07168,view_product,19/08/2023 14:57,278150,Desktop,1
130480,C03547,visit,2023-05-25 22:32:00,545950,Mobile,1
130481,C05882,add_to_cart,2023-09-01 07:23:00,308158,Mobile,1
130482,C02052,checkout,2023-06-28 18:32:00,442890,Desktop,0
130483,C06002,view_product,29/08/2023 14:54,748096,Mobile,1
130484,C05570,purchase,05/03/2023 23:33,613297,Mobile,1
130485,C01189,add_to_cart,11/05/2023 11:22,569336,Mobile,0
130486,C04828,visit,01/05/2023 08:19,422269,Desktop,0
130487,C06479,view_product,18/08/2023 11:28,941474,Mobile,1
130488,C02464,purchase,2023-05-17 06:26:00,494504,Desktop,1
130489,C00786,checkout,18/04/2023 20:51,200722,Mobile,1
130490,C03708,view_product,2023-05-25 05:43:00,269130,Mobile,1
130491,C09323,add_to_cart,13/09/2023 23:21,719891,Mobile,1
130492,C05020,visit,05/09/2023 22:56,175654,Mobile,1
130493,C02175,view_product,2023-03-24 01:15:00,678903,Mobile,1
130494,C08031,view_product,19/04/2023 19:35,966600,Mobile,1
130495,C09991,add_to_cart,2023-07-30 23:54:00,433185,Mobile,1
130496,C07436,view_product,2023-09-24 05:49:00,515105,Mobile,1
130497,C02128,view_product,2023-04-01 13:23:00,564985,Mobile,1
130498,C04814,add_to_cart,22/04/2023 16:30,742869,Mobile,1
130499,C00081,add_to_cart,26/07/2023 20:58,163390,Mobile,1
130500,C09826,visit,27/07/2023 01:02,405222,Desktop,1
130501,C06640,checkout,2023-08-03 22:15:00,516445,Desktop,1
130502,C01756,visit,2023-08-12 16:40:00,225333,Desktop,1
130503,C02437,visit,09/05/2023 00:45,458101,Desktop,1
130504,C09751,purchase,2023-06-27 22:13:00,619941,Mobile,1
130505,C09216,visit,10/08/2023 01:21,581713,Mobile,1
130506,C00953,checkout,10/07/2023 00:19,246512,Desktop,1
130507,C02190,visit,19/04/2023 04:45,555770,Mobile,1
130508,C08413,view_product,26/06/2023 05:34,418600,Mobile,1
130509,C02551,checkout,16/08/2023 15:28,583167,Mobile,1
130510,C03633,add_to_cart,30/08/2023 14:10,877437,Mobile,1
130511,C02024,view_product,16/06/2023 05:36,301446,Desktop,1
130512,C03107,view_product,2023-07-27 14:37:00,601346,Mobile,0
130513,C01471,add_to_cart,2023-06-22 03:34:00,733397,Mobile,1
130514,C09555,visit,24/04/2023 16:42,612945,Mobile,1
130515,C08723,add_to_cart,13/03/2023 04:20,170966,Desktop,1
130516,C03092,checkout,21/03/2023 00:33,137881,Mobile,1
130517,C05734,view_product,2023-07-17 14:28:00,394126,Desktop,1
130518,C07441,visit,2023-06-24 21:50:00,467579,Mobile,1
130519,C00361,add_to_cart,2023-05-15 22:14:00,517790,Mobile,1
130520,C07068,view_product,2023-08-11 15:00:00,260208,Mobile,1
130521,C03997,visit,12/09/2023 12:05,357334,Desktop,1
130522,C06154,visit,2023-07-15 17:29:00,140488,Mobile,0
130523,C02030,view_product,2023-03-31 17:22:00,301836,Mobile,0
130524,C06511,add_to_cart,03/06/2023 06:14,359151,Mobile,1
130525,C08006,checkout,2023-03-13 08:08:00,562143,Mobile,1
130526,C05559,view_product,01/09/2023 18:43,601130,Mobile,1
130527,C03446,view_product,12/07/2023 01:32,965577,Mobile,1
130528,C04859,visit,2023-03-08 13:32:00,635461,Mobile,1
130529,C01304,visit,24/05/2023 18:26,910039,Desktop,0
130530,C02134,add_to_cart,2023-04-01 11:04:00,214886,Mobile,1
130531,C02696,view_product,03/03/2023 14:18,322399,Desktop,1
130532,C00343,visit,27/07/2023 00:06,208049,Mobile,1
130533,C07341,view_product,2023-07-21 11:35:00,959262,Mobile,1
130534,C04328,add_to_cart,01/08/2023 15:39,881162,Desktop,1
130535,C09490,checkout,2023-07-02 18:08:00,205717,Mobile,1
130536,C00843,purchase,23/05/2023 11:59,550488,Mobile,1
130537,C08838,visit,2023-07-04 03:51:00,953089,Mobile,1
130538,C03714,visit,06/09/2023 13:22,397988,Mobile,1
130539,C08259,checkout,22/09/2023 01:21,998721,Desktop,1
130540,C06896,visit,2023-07-14 11:05:00,504298,Mobile,0
130541,C07042,add_to_cart,10/05/2023 11:25,428413,Desktop,1
130542,C04350,visit,2023-04-28 13:30:00,908073,Desktop,1
130543,C02362,view_product,2023-08-27 12:10:00,347063,Mobile,1
130544,C04873,visit,09/06/2023 22:21,768359,Mobile,1
130545,C08474,visit,07/06/2023 03:59,814413,Mobile,0
130546,C07135,add_to_cart,05/09/2023 11:24,370493,Mobile,1
130547,C06585,visit,04/05/2023 15:50,437520,Desktop,1
130548,C05227,view_product,08/04/2023 04:51,115941,Mobile,1
130549,C02564,add_to_cart,18/03/2023 23:20,170485,Desktop,1
130550,C07089,view_product,05/03/2023 23:09,374258,Mobile,1
130551,C02364,view_product,2023-05-03 19:04:00,507027,Desktop,1
130552,C00858,visit,20/03/2023 17:38,811244,Mobile,1
130553,C09639,add_to_cart,2023-05-15 19:04:00,309497,Desktop,1
130554,C07763,visit,25/08/2023 10:02,513869,Mobile,1
130555,C03862,purchase,2023-06-17 18:38:00,452107,Mobile,1
130556,C00889,add_to_cart,29/05/2023 14:38,607861,Mobile,1
130557,C06244,visit,20/04/2023 11:38,206566,Desktop,1
130558,C08126,view_product,24/06/2023 00:16,812536,Mobile,1
130559,C06732,visit,08/07/2023 15:04,986329,Mobile,1
130560,C06767,visit,06/09/2023 00:47,436385,Mobile,1
130561,C05813,checkout,2023-06-21 18:03:00,673469,Desktop,1
130562,C09111,checkout,2023-04-15 17:04:00,720184,Desktop,1
130563,C02137,add_to_cart,25/08/2023 08:50,870503,Mobile,1
130564,C05637,checkout,18/09/2023 02:39,848058,Mobile,1
130565,C06422,visit,2023-04-15 19:13:00,870682,Mobile,1
130566,C03929,purchase,15/05/2023 02:25,220897,Desktop,1
130567,C00552,checkout,04/08/2023 22:54,590838,Mobile,1
130568,C05613,view_product,2023-03-23 14:31:00,597177,Mobile,1
130569,C07446,visit,01/04/2023 14:56,929089,Mobile,1
130570,C02426,visit,2023-07-06 11:22:00,788300,Mobile,1
130571,C01291,visit,28/06/2023 00:58,218458,Mobile,1
130572,C00149,add_to_cart,2023-04-17 20:59:00,424361,Mobile,1
130573,C07247,visit,2023-08-31 20:04:00,514989,Mobile,1
130574,C05968,visit,2023-06-23 18:27:00,412173,Mobile,1
130575,C04034,visit,22/07/2023 23:32,742338,Mobile,1
130576,C06540,view_product,2023-05-09 18:55:00,752644,Desktop,1
130577,C06244,add_to_cart,2023-06-14 10:22:00,630988,Mobile,1
130578,C06658,add_to_cart,13/09/2023 02:26,750513,Desktop,1
130579,C07447,add_to_cart,2023-07-30 23:14:00,882577,Mobile,1
130580,C05817,checkout,2023-07-12 01:34:00,379339,Mobile,1
130581,C03034,visit,2023-03-20 21:19:00,143222,Mobile,1
130582,C07920,add_to_cart,2023-05-13 01:51:00,754148,Mobile,1
130583,C06490,add_to_cart,2023-05-05 14:18:00,869072,Mobile,1
130584,C06895,visit,25/07/2023 00:26,675695,Desktop,1
130585,C05884,visit,2023-05-31 17:02:00,887874,Mobile,1
130586,C08009,visit,2023-06-27 11:53:00,679494,Mobile,0
130587,C03531,purchase,2023-05-31 09:54:00,310041,Mobile,0
130588,C02454,view_product,2023-03-26 17:10:00,781097,Desktop,1
